,date,item_cnt_day,item_cnt_day_59,item_cnt_day_25,item_cnt_day_24,item_cnt_day_23,item_cnt_day_19,item_cnt_day_22,item_cnt_day_18,item_cnt_day_21,item_cnt_day_28,item_cnt_day_27,item_cnt_day_29,item_cnt_day_26,item_cnt_day_4,item_cnt_day_6,item_cnt_day_2,item_cnt_day_3,item_cnt_day_7,item_cnt_day_0,item_cnt_day_1,item_cnt_day_16,item_cnt_day_15,item_cnt_day_8,item_cnt_day_10,item_cnt_day_14,item_cnt_day_13,item_cnt_day_12,item_cnt_day_53,item_cnt_day_31,item_cnt_day_30,item_cnt_day_32,item_cnt_day_35,item_cnt_day_56,item_cnt_day_54,item_cnt_day_47,item_cnt_day_50,item_cnt_day_42,item_cnt_day_43,item_cnt_day_52,item_cnt_day_51,item_cnt_day_41,item_cnt_day_38,item_cnt_day_44,item_cnt_day_37,item_cnt_day_46,item_cnt_day_45,item_cnt_day_5,item_cnt_day_57,item_cnt_day_58,item_cnt_day_55,item_cnt_day_17,item_cnt_day_9,item_cnt_day_49,item_cnt_day_39,item_cnt_day_40,item_cnt_day_48,item_cnt_day_34,item_cnt_day_33,item_cnt_day_20,item_cnt_day_11,item_cnt_day_36
226,2013-12-06,299.0,5.0,39.0,2.0,0.0,2.0,8.0,7.0,3.0,12.0,12.0,5.0,4.0,2.0,3.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,37.0,8.0,0.0,3.0,2.0,13.0,1.0,4.0,7.0,5.0,2.0,6.0,10.0,8.0,0.0,2.0,6.0,31.0,2.0,19.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2013-12-07,472.0,5.0,34.0,8.0,0.0,3.0,8.0,5.0,9.0,38.0,25.0,4.0,5.0,1.0,8.0,2.0,0.0,12.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,6.0,0.0,4.0,50.0,9.0,0.0,8.0,5.0,34.0,5.0,11.0,23.0,12.0,53.0,1.0,1.0,4.0,1.0,6.0,3.0,0.0,1.0,31.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2013-12-08,376.0,5.0,16.0,2.0,0.0,5.0,4.0,5.0,6.0,35.0,18.0,6.0,9.0,6.0,4.0,3.0,3.0,17.0,0.0,0.0,4.0,2.0,0.0,3.0,5.0,3.0,0.0,7.0,35.0,10.0,0.0,9.0,7.0,41.0,9.0,8.0,20.0,4.0,4.0,1.0,7.0,4.0,3.0,6.0,11.0,5.0,2.0,12.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2013-12-09,188.0,2.0,8.0,0.0,0.0,1.0,6.0,8.0,4.0,13.0,10.0,2.0,8.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,2.0,18.0,6.0,0.0,2.0,0.0,8.0,5.0,9.0,13.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,3.0,5.0,10.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2013-12-10,203.0,5.0,1.0,6.0,0.0,3.0,5.0,6.0,7.0,10.0,6.0,3.0,2.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,7.0,25.0,3.0,0.0,8.0,0.0,11.0,5.0,4.0,17.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,10.0,1.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2013-12-11,224.0,2.0,9.0,1.0,0.0,0.0,8.0,1.0,16.0,9.0,13.0,1.0,4.0,3.0,7.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0,25.0,6.0,0.0,3.0,1.0,21.0,10.0,4.0,10.0,7.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,13.0,4.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2013-12-12,218.0,2.0,25.0,3.0,0.0,0.0,14.0,5.0,4.0,15.0,10.0,1.0,2.0,3.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,20.0,4.0,0.0,3.0,3.0,15.0,6.0,5.0,11.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,3.0,18.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2013-12-13,330.0,2.0,44.0,3.0,0.0,5.0,8.0,8.0,6.0,16.0,16.0,7.0,8.0,4.0,3.0,1.0,1.0,8.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,2.0,0.0,6.0,46.0,9.0,0.0,4.0,6.0,19.0,5.0,4.0,16.0,8.0,2.0,0.0,5.0,2.0,0.0,4.0,6.0,0.0,4.0,23.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2013-12-14,508.0,9.0,52.0,11.0,0.0,2.0,7.0,11.0,5.0,37.0,42.0,5.0,4.0,1.0,12.0,3.0,0.0,9.0,0.0,0.0,20.0,1.0,0.0,2.0,5.0,4.0,0.0,11.0,58.0,9.0,0.0,4.0,6.0,40.0,21.0,9.0,27.0,6.0,2.0,4.0,8.0,3.0,2.0,4.0,11.0,0.0,5.0,22.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2013-12-15,390.0,2.0,43.0,6.0,0.0,0.0,3.0,3.0,16.0,45.0,22.0,6.0,11.0,2.0,5.0,1.0,3.0,11.0,0.0,0.0,7.0,5.0,0.0,0.0,3.0,1.0,0.0,6.0,35.0,17.0,0.0,3.0,2.0,26.0,9.0,9.0,18.0,5.0,0.0,3.0,6.0,2.0,1.0,6.0,8.0,3.0,0.0,23.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2013-12-16,187.0,1.0,23.0,3.0,0.0,0.0,4.0,5.0,7.0,9.0,7.0,2.0,6.0,3.0,4.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,21.0,5.0,0.0,7.0,0.0,9.0,0.0,4.0,8.0,4.0,1.0,1.0,6.0,1.0,2.0,3.0,9.0,2.0,0.0,11.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2013-12-17,260.0,2.0,25.0,2.0,0.0,7.0,8.0,4.0,4.0,10.0,6.0,5.0,5.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,22.0,4.0,5.0,0.0,2.0,24.0,8.0,0.0,2.0,1.0,25.0,5.0,6.0,19.0,4.0,0.0,4.0,2.0,1.0,3.0,6.0,3.0,1.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2013-12-18,215.0,1.0,26.0,3.0,0.0,2.0,10.0,3.0,5.0,14.0,13.0,5.0,3.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,28.0,3.0,0.0,2.0,2.0,18.0,6.0,4.0,8.0,6.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,14.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2013-12-19,279.0,4.0,22.0,3.0,0.0,4.0,7.0,3.0,5.0,19.0,10.0,3.0,3.0,0.0,5.0,1.0,3.0,6.0,0.0,0.0,3.0,2.0,0.0,2.0,4.0,4.0,0.0,2.0,33.0,4.0,0.0,2.0,3.0,22.0,1.0,9.0,17.0,6.0,1.0,2.0,7.0,0.0,4.0,5.0,3.0,0.0,2.0,29.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2013-12-20,337.0,1.0,30.0,5.0,0.0,3.0,13.0,6.0,9.0,19.0,17.0,5.0,4.0,0.0,7.0,0.0,1.0,12.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,0.0,6.0,47.0,12.0,0.0,5.0,1.0,25.0,10.0,6.0,23.0,7.0,1.0,0.0,9.0,3.0,2.0,2.0,4.0,1.0,4.0,15.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2013-12-21,592.0,3.0,54.0,8.0,0.0,4.0,3.0,7.0,23.0,50.0,37.0,3.0,12.0,8.0,10.0,1.0,3.0,9.0,0.0,0.0,16.0,1.0,0.0,2.0,8.0,7.0,0.0,9.0,50.0,13.0,0.0,9.0,9.0,43.0,14.0,7.0,23.0,8.0,2.0,5.0,30.0,5.0,4.0,9.0,8.0,2.0,3.0,49.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2013-12-22,522.0,9.0,68.0,11.0,0.0,7.0,1.0,7.0,5.0,36.0,33.0,4.0,5.0,15.0,8.0,2.0,2.0,15.0,0.0,0.0,9.0,6.0,0.0,2.0,11.0,1.0,0.0,7.0,37.0,10.0,0.0,6.0,7.0,42.0,22.0,14.0,19.0,8.0,4.0,4.0,14.0,6.0,5.0,3.0,8.0,1.0,3.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2013-12-23,312.0,3.0,34.0,7.0,0.0,9.0,4.0,5.0,6.0,14.0,16.0,3.0,9.0,0.0,10.0,4.0,1.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,12.0,0.0,0.0,7.0,45.0,4.0,0.0,4.0,0.0,11.0,6.0,4.0,14.0,11.0,4.0,0.0,7.0,5.0,1.0,4.0,5.0,1.0,1.0,18.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2013-12-24,312.0,1.0,36.0,7.0,0.0,3.0,14.0,2.0,4.0,14.0,15.0,2.0,9.0,4.0,10.0,0.0,1.0,7.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,6.0,0.0,3.0,33.0,5.0,0.0,8.0,1.0,20.0,3.0,9.0,19.0,9.0,5.0,3.0,1.0,2.0,1.0,2.0,6.0,0.0,0.0,24.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2013-12-25,407.0,8.0,40.0,2.0,0.0,1.0,10.0,9.0,9.0,17.0,25.0,6.0,10.0,14.0,18.0,3.0,0.0,6.0,0.0,0.0,13.0,1.0,0.0,2.0,6.0,3.0,0.0,6.0,47.0,8.0,0.0,5.0,5.0,26.0,5.0,7.0,10.0,5.0,3.0,10.0,1.0,2.0,4.0,7.0,6.0,3.0,3.0,24.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2013-12-26,509.0,5.0,47.0,3.0,0.0,2.0,14.0,6.0,33.0,35.0,10.0,3.0,8.0,3.0,6.0,2.0,0.0,12.0,0.0,0.0,5.0,4.0,0.0,2.0,8.0,8.0,0.0,11.0,64.0,15.0,0.0,7.0,4.0,34.0,6.0,4.0,21.0,18.0,5.0,1.0,18.0,2.0,6.0,7.0,7.0,5.0,7.0,27.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2013-12-27,525.0,4.0,59.0,6.0,0.0,1.0,13.0,8.0,13.0,28.0,22.0,9.0,12.0,7.0,11.0,2.0,3.0,17.0,0.0,0.0,14.0,4.0,0.0,1.0,3.0,3.0,0.0,12.0,80.0,14.0,0.0,7.0,4.0,33.0,11.0,6.0,0.0,13.0,2.0,4.0,12.0,4.0,6.0,4.0,7.0,1.0,8.0,31.0,19.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2013-12-28,1122.0,13.0,91.0,19.0,0.0,12.0,5.0,10.0,12.0,60.0,54.0,10.0,19.0,22.0,14.0,9.0,2.0,24.0,0.0,0.0,18.0,255.0,0.0,8.0,10.0,9.0,0.0,15.0,73.0,21.0,0.0,11.0,13.0,57.0,18.0,10.0,25.0,22.0,3.0,4.0,10.0,10.0,2.0,13.0,31.0,6.0,16.0,49.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2013-12-29,853.0,7.0,65.0,12.0,0.0,9.0,2.0,16.0,17.0,62.0,37.0,9.0,18.0,16.0,16.0,5.0,2.0,25.0,0.0,0.0,14.0,4.0,0.0,10.0,16.0,7.0,0.0,11.0,81.0,21.0,0.0,12.0,10.0,34.0,24.0,11.0,72.0,18.0,14.0,3.0,23.0,8.0,6.0,14.0,7.0,1.0,8.0,62.0,23.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2013-12-30,1089.0,9.0,64.0,7.0,0.0,7.0,27.0,10.0,17.0,55.0,55.0,7.0,36.0,6.0,19.0,4.0,2.0,35.0,0.0,0.0,16.0,194.0,0.0,4.0,12.0,5.0,0.0,13.0,75.0,28.0,0.0,14.0,7.0,32.0,15.0,19.0,39.0,18.0,32.0,5.0,17.0,17.0,11.0,8.0,22.0,7.0,7.0,73.0,26.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2013-12-31,772.0,5.0,37.0,3.0,0.0,22.0,16.0,9.0,39.0,35.0,37.0,21.0,27.0,11.0,17.0,1.0,1.0,41.0,0.0,0.0,15.0,0.0,0.0,8.0,17.0,11.0,0.0,21.0,74.0,22.0,0.0,6.0,4.0,19.0,12.0,7.0,32.0,9.0,11.0,2.0,3.0,5.0,5.0,7.0,13.0,4.0,5.0,98.0,23.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2014-01-01,139.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,40.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2014-01-02,552.0,5.0,34.0,3.0,0.0,4.0,3.0,15.0,5.0,44.0,55.0,7.0,4.0,9.0,7.0,1.0,3.0,11.0,0.0,0.0,16.0,0.0,0.0,3.0,7.0,3.0,0.0,9.0,62.0,13.0,0.0,9.0,13.0,67.0,29.0,9.0,15.0,0.0,3.0,1.0,17.0,2.0,3.0,14.0,14.0,1.0,2.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2014-01-03,440.0,7.0,28.0,1.0,0.0,14.0,6.0,8.0,4.0,24.0,62.0,5.0,8.0,10.0,4.0,1.0,1.0,13.0,0.0,0.0,3.0,0.0,0.0,2.0,10.0,2.0,0.0,4.0,49.0,8.0,0.0,4.0,7.0,29.0,14.0,1.0,19.0,5.0,3.0,1.0,12.0,1.0,0.0,3.0,13.0,22.0,2.0,25.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2014-01-04,385.0,3.0,14.0,13.0,0.0,7.0,1.0,3.0,4.0,42.0,48.0,1.0,5.0,3.0,2.0,2.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,9.0,2.0,0.0,8.0,38.0,8.0,0.0,7.0,14.0,36.0,13.0,5.0,18.0,6.0,3.0,2.0,3.0,1.0,0.0,4.0,9.0,2.0,3.0,15.0,11.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2014-01-05,408.0,3.0,15.0,4.0,0.0,8.0,4.0,1.0,5.0,41.0,23.0,8.0,12.0,10.0,4.0,2.0,1.0,11.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,7.0,0.0,14.0,37.0,5.0,0.0,4.0,12.0,35.0,21.0,9.0,20.0,4.0,3.0,3.0,12.0,7.0,3.0,3.0,13.0,3.0,2.0,12.0,6.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2014-01-06,344.0,4.0,13.0,8.0,0.0,3.0,7.0,6.0,4.0,32.0,35.0,2.0,8.0,2.0,1.0,1.0,3.0,8.0,0.0,0.0,15.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,36.0,4.0,0.0,5.0,14.0,32.0,5.0,10.0,19.0,3.0,7.0,1.0,9.0,0.0,1.0,1.0,4.0,3.0,3.0,10.0,8.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2014-01-07,313.0,3.0,8.0,5.0,0.0,3.0,3.0,8.0,6.0,22.0,29.0,1.0,8.0,5.0,1.0,12.0,1.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,49.0,5.0,0.0,8.0,11.0,32.0,0.0,6.0,10.0,5.0,3.0,4.0,5.0,2.0,1.0,4.0,9.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,2014-01-08,249.0,1.0,7.0,7.0,0.0,1.0,2.0,2.0,3.0,17.0,22.0,2.0,4.0,5.0,3.0,4.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,32.0,4.0,0.0,3.0,10.0,36.0,0.0,2.0,8.0,5.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,15.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,2014-01-09,171.0,1.0,5.0,1.0,0.0,1.0,8.0,4.0,2.0,9.0,10.0,2.0,8.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,27.0,8.0,0.0,1.0,5.0,19.0,0.0,2.0,9.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,9.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,2014-01-10,217.0,1.0,10.0,2.0,0.0,4.0,7.0,4.0,5.0,8.0,22.0,1.0,1.0,0.0,7.0,4.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,21.0,5.0,0.0,3.0,7.0,23.0,0.0,5.0,8.0,3.0,5.0,2.0,1.0,0.0,2.0,0.0,8.0,11.0,1.0,9.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2014-01-11,308.0,6.0,7.0,11.0,0.0,3.0,5.0,4.0,3.0,22.0,27.0,3.0,8.0,1.0,11.0,0.0,0.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,4.0,2.0,0.0,5.0,36.0,9.0,0.0,6.0,11.0,36.0,0.0,2.0,18.0,3.0,4.0,5.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,17.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,2014-01-12,223.0,4.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,17.0,20.0,2.0,5.0,10.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,33.0,13.0,0.0,2.0,10.0,26.0,0.0,2.0,12.0,2.0,1.0,2.0,5.0,0.0,0.0,3.0,3.0,1.0,0.0,11.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,2014-01-13,143.0,1.0,4.0,3.0,0.0,2.0,9.0,0.0,0.0,6.0,7.0,4.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,2.0,1.0,0.0,3.0,14.0,4.0,0.0,9.0,3.0,8.0,0.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,12.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2014-01-14,121.0,2.0,5.0,4.0,0.0,0.0,4.0,1.0,3.0,7.0,6.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,19.0,4.0,0.0,1.0,3.0,10.0,0.0,1.0,8.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,5.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2014-01-15,135.0,2.0,3.0,1.0,0.0,4.0,8.0,3.0,4.0,6.0,5.0,2.0,1.0,3.0,6.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,14.0,6.0,0.0,3.0,5.0,6.0,0.0,2.0,5.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2014-01-16,162.0,2.0,6.0,3.0,0.0,0.0,6.0,1.0,13.0,9.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,21.0,7.0,0.0,0.0,5.0,15.0,1.0,0.0,3.0,1.0,6.0,0.0,2.0,16.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2014-01-17,224.0,1.0,9.0,4.0,0.0,2.0,9.0,1.0,2.0,12.0,7.0,4.0,6.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,6.0,23.0,12.0,0.0,4.0,6.0,16.0,0.0,1.0,14.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,6.0,20.0,3.0,8.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,2014-01-18,305.0,2.0,9.0,11.0,0.0,6.0,1.0,7.0,3.0,21.0,22.0,7.0,6.0,3.0,5.0,1.0,0.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,7.0,5.0,0.0,10.0,43.0,12.0,0.0,5.0,5.0,28.0,0.0,1.0,12.0,2.0,2.0,1.0,5.0,0.0,2.0,3.0,6.0,0.0,4.0,19.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2014-01-19,258.0,2.0,6.0,7.0,0.0,10.0,1.0,2.0,2.0,24.0,25.0,4.0,8.0,1.0,4.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,4.0,0.0,5.0,16.0,7.0,0.0,7.0,2.0,32.0,0.0,2.0,16.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,0.0,3.0,14.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,2014-01-20,115.0,2.0,1.0,0.0,0.0,8.0,2.0,0.0,5.0,7.0,5.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,15.0,6.0,0.0,2.0,1.0,9.0,0.0,2.0,11.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2014-01-21,164.0,0.0,4.0,2.0,0.0,4.0,8.0,1.0,3.0,14.0,5.0,5.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,29.0,1.0,0.0,2.0,4.0,10.0,0.0,3.0,8.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,2.0,2.0,10.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2014-01-22,146.0,1.0,1.0,3.0,0.0,0.0,8.0,2.0,4.0,5.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,20.0,4.0,0.0,1.0,1.0,17.0,0.0,1.0,17.0,5.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,0.0,3.0,7.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2014-01-23,161.0,1.0,5.0,3.0,0.0,3.0,9.0,6.0,2.0,10.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,25.0,4.0,0.0,4.0,4.0,21.0,0.0,0.0,10.0,2.0,1.0,0.0,3.0,0.0,4.0,1.0,2.0,1.0,4.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2014-01-24,231.0,2.0,7.0,0.0,0.0,1.0,4.0,2.0,4.0,10.0,13.0,3.0,7.0,4.0,6.0,1.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,7.0,39.0,5.0,0.0,2.0,5.0,16.0,0.0,2.0,20.0,3.0,7.0,1.0,3.0,2.0,1.0,4.0,8.0,0.0,0.0,14.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2014-01-25,305.0,6.0,6.0,9.0,0.0,1.0,2.0,5.0,1.0,30.0,22.0,6.0,9.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,4.0,0.0,7.0,28.0,12.0,0.0,1.0,10.0,31.0,0.0,3.0,18.0,6.0,1.0,3.0,16.0,3.0,2.0,3.0,5.0,1.0,4.0,20.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2014-01-26,275.0,4.0,2.0,5.0,0.0,4.0,3.0,3.0,4.0,28.0,21.0,5.0,10.0,6.0,5.0,2.0,1.0,7.0,0.0,0.0,5.0,2.0,0.0,3.0,9.0,0.0,0.0,4.0,25.0,10.0,0.0,2.0,13.0,23.0,0.0,2.0,17.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,6.0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
